Event,Value,Key,KeyValue
ExitCode,2147942751,ExitCode_2147942751,The shutdown operation failed.
ExitCode,2147942752,ExitCode_2147942752,The restart operation failed.
ExitCode,2147942753,ExitCode_2147942753,The maximum number of sessions has been reached.
ExitCode,2147942800,ExitCode_2147942800,The thread is already in background processing mode.
ExitCode,2147942801,ExitCode_2147942801,The thread is not in background processing mode.
ExitCode,2147942802,ExitCode_2147942802,The process is already in background processing mode.
ExitCode,2147942803,ExitCode_2147942803,The process is not in background processing mode.
ExitCode,2147942883,ExitCode_2147942883,The request failed due to a fatal device hardware error.
ExitCode,2147942887,ExitCode_2147942887,Attempt to access invalid address.
ExitCode,2147942900,ExitCode_2147942900,User profile cannot be loaded.
ExitCode,2147942934,ExitCode_2147942934,Arithmetic result exceeded 32 bits.
ExitCode,2147942935,ExitCode_2147942935,There is a process on other end of the pipe.
ExitCode,2147942936,ExitCode_2147942936,Waiting for a process to open the other end of the pipe.
ExitCode,2147942937,ExitCode_2147942937,Application verifier has found an error in the current process.
ExitCode,2147942938,ExitCode_2147942938,An error occurred in the ABIOS subsystem.
ExitCode,2147942939,ExitCode_2147942939,A warning occurred in the WX86 subsystem.
ExitCode,2147942940,ExitCode_2147942940,An error occurred in the WX86 subsystem.
ExitCode,2147942941,ExitCode_2147942941,An attempt was made to cancel or set a timer that has an associated APC and the subject thread is not the thread that originally set the timer with an associated APC routine.
ExitCode,2147942942,ExitCode_2147942942,Unwind exception code.
ExitCode,2147942943,ExitCode_2147942943,An invalid or unaligned stack was encountered during an unwind operation.
ExitCode,2147942944,ExitCode_2147942944,An invalid unwind target was encountered during an unwind operation.
ExitCode,2147942945,ExitCode_2147942945,Invalid Object Attributes specified to NtCreatePort or invalid Port Attributes specified to NtConnectPort
ExitCode,2147942946,ExitCode_2147942946,Length of message passed to NtRequestPort or NtRequestWaitReplyPort was longer than the maximum message allowed by the port.
ExitCode,2147942947,ExitCode_2147942947,An attempt was made to lower a quota limit below the current usage.
ExitCode,2147942948,ExitCode_2147942948,An attempt was made to attach to a device that was already attached to another device.
ExitCode,2147942949,ExitCode_2147942949,An attempt was made to execute an instruction at an unaligned address and the host system does not support unaligned instruction references.
ExitCode,2147942950,ExitCode_2147942950,Profiling not started.
ExitCode,2147942951,ExitCode_2147942951,Profiling not stopped.
ExitCode,2147942952,ExitCode_2147942952,The passed ACL did not contain the minimum required information.
ExitCode,2147942953,ExitCode_2147942953,The number of active profiling objects is at the maximum and no more may be started.
ExitCode,2147942954,ExitCode_2147942954,Used to indicate that an operation cannot continue without blocking for I/O.
ExitCode,2147942955,ExitCode_2147942955,Indicates that a thread attempted to terminate itself by default (called NtTerminateThread with NULL) and it was the last thread in the current process.
ExitCode,2147942956,ExitCode_2147942956,If an MM error is returned which is not defined in the standard FsRtl filter it is converted to one of the following errors which is guaranteed to be in the filter. In this case information is lost however the filter correctly handles the exception.
ExitCode,2147942957,ExitCode_2147942957,If an MM error is returned which is not defined in the standard FsRtl filter it is converted to one of the following errors which is guaranteed to be in the filter. In this case information is lost however the filter correctly handles the exception.
ExitCode,2147942958,ExitCode_2147942958,If an MM error is returned which is not defined in the standard FsRtl filter it is converted to one of the following errors which is guaranteed to be in the filter. In this case information is lost however the filter correctly handles the exception.
ExitCode,2147942959,ExitCode_2147942959,A malformed function table was encountered during an unwind operation.
ExitCode,2147942960,ExitCode_2147942960,Indicates that an attempt was made to assign protection to a file system file or directory and one of the SIDs in the security descriptor could not be translated into a GUID that could be stored by the file system. This causes the protection attempt to fail which may cause a file creation attempt to fail.
ExitCode,2147942961,ExitCode_2147942961,Indicates that an attempt was made to grow an LDT by setting its size or that the size was not an even number of selectors.
ExitCode,2147942963,ExitCode_2147942963,Indicates that the starting value for the LDT information was not an integral multiple of the selector size.
ExitCode,2147942964,ExitCode_2147942964,Indicates that the user supplied an invalid descriptor when trying to set up Ldt descriptors.
ExitCode,2147942965,ExitCode_2147942965,Indicates a process has too many threads to perform the requested action. For example assignment of a primary token may only be performed when a process has zero or one threads.
ExitCode,2147942966,ExitCode_2147942966,An attempt was made to operate on a thread within a specific process but the thread specified is not in the process specified.
ExitCode,2147942967,ExitCode_2147942967,Page file quota was exceeded.
ExitCode,2147942968,ExitCode_2147942968,The Netlogon service cannot start because another Netlogon service running in the domain conflicts with the specified role.
ExitCode,2147942969,ExitCode_2147942969,The SAM database on a Windows Server is significantly out of synchronization with the copy on the Domain Controller. A complete synchronization is required.
ExitCode,2147942970,ExitCode_2147942970,The NtCreateFile API failed. This error should never be returned to an application it is a place holder for the Windows Lan Manager Redirector to use in its internal error mapping routines.
ExitCode,2147942971,ExitCode_2147942971,{Privilege Failed} The I/O permissions for the process could not be changed.
ExitCode,2147942972,ExitCode_2147942972,{Application Exit by CTRL+C} The application terminated as a result of a CTRL+C.
ExitCode,2147942973,ExitCode_2147942973,{Missing System File} The required system file %hs is bad or missing.
ExitCode,2147942974,ExitCode_2147942974,{Application Error} The exception %s (0x
ExitCode,2147942975,ExitCode_2147942975,{Application Error} The application was unable to start correctly (0x%lx). Click OK to close the application.
ExitCode,2147942976,ExitCode_2147942976,{Unable to Create Paging File} The creation of the paging file %hs failed (%lx). The requested size was %ld.
ExitCode,2147942977,ExitCode_2147942977,Windows cannot verify the digital signature for this file. A recent hardware or software change might have installed a file that is signed incorrectly or damaged or that might be malicious software from an unknown source.
ExitCode,2147942978,ExitCode_2147942978,{No Paging File Specified} No paging file was specified in the system configuration.
ExitCode,2147942979,ExitCode_2147942979,{EXCEPTION} A real-mode application issued a floating-point instruction and floating-point hardware is not present.
ExitCode,2147942980,ExitCode_2147942980,An event pair synchronization operation was performed using the thread specific client/server event pair object but no event pair object was associated with the thread.
ExitCode,2147942981,ExitCode_2147942981,A Windows Server has an incorrect configuration.
ExitCode,2147942982,ExitCode_2147942982,An illegal character was encountered. For a multi-byte character set this includes a lead byte without a succeeding trail byte. For the Unicode character set this includes the characters 0xFFFF and 0xFFFE.
ExitCode,2147942983,ExitCode_2147942983,The Unicode character is not defined in the Unicode character set installed on the system.
ExitCode,2147942984,ExitCode_2147942984,The paging file cannot be created on a floppy diskette.
ExitCode,2147942985,ExitCode_2147942985,The system BIOS failed to connect a system interrupt to the device or bus for which the device is connected.
ExitCode,2147942986,ExitCode_2147942986,This operation is only allowed for the Primary Domain Controller of the domain.
ExitCode,2147942987,ExitCode_2147942987,An attempt was made to acquire a mutant such that its maximum count would have been exceeded.
ExitCode,2147942988,ExitCode_2147942988,A volume has been accessed for which a file system driver is required that has not yet been loaded.
ExitCode,2147942989,ExitCode_2147942989,{Registry File Failure} The registry cannot load the hive (file): %hs or its log or alternate. It is corrupt absent or not writable.
ExitCode,2147942990,ExitCode_2147942990,{Unexpected Failure in DebugActiveProcess} An unexpected failure occurred while processing a DebugActiveProcess API request. You may choose OK to terminate the process or Cancel to ignore the error.
ExitCode,2147942991,ExitCode_2147942991,{Fatal System Error} The %hs system process terminated unexpectedly with a status of 0x
ExitCode,2147942992,ExitCode_2147942992,{Data Not Accepted} The TDI client could not handle the data received during an indication.
ExitCode,2147942993,ExitCode_2147942993,NTVDM encountered a hard error.
ExitCode,2147942994,ExitCode_2147942994,{Cancel Timeout} The driver %hs failed to complete a cancelled I/O request in the allotted time.
ExitCode,2147942995,ExitCode_2147942995,{Reply Message Mismatch} An attempt was made to reply to an LPC message but the thread specified by the client ID in the message was not waiting on that message.
